0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
"M. Plumlee, .G. Harris, .T. Lyles, .J. Hernangomez, .M. Morris",DEN,1,1.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,-2.0,2018-10-17
"W. Barton, .G. Harris, .N. Jokic, .T. Lyles, .M. Morris",DEN,1,1.5,7.0,1.0,2.0,50.0,1.0,1.0,100,4.0,4.0,100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018-10-17
"N. Jokic, .T. Lyles, .M. Beasley, .J. Hernangomez, .M. Morris",DEN,1,1.1,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,-4.0,2018-10-17
"P. Millsap, .W. Barton, .G. Harris, .T. Lyles, .J. Murray",DEN,1,1.1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,3.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2018-10-17
"W. Barton, .N. Jokic, .T. Lyles, .J. Hernangomez, .M. Morris",DEN,1,1.0,2.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2018-10-17
"W. Barton, .G. Harris, .N. Jokic, .T. Lyles, .J. Murray",DEN,1,0.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,-3.0,2018-10-17
"P. Millsap, .W. Barton, .M. Plumlee, .G. Harris, .J. Murray",DEN,1,0.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,75.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,2018-10-17
"W. Barton, .M. Plumlee, .T. Lyles, .J. Hernangomez, .M. Morris",DEN,1,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-6.0,2018-10-17
"W. Barton, .N. Jokic, .T. Lyles, .J. Murray, .J. Hernangomez",DEN,1,0.4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2018-10-17
"W. Barton, .M. Plumlee, .G. Harris, .T. Lyles, .M. Morris",DEN,1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2018-10-17
"M. Plumlee, .G. Harris, .N. Jokic, .T. Lyles, .M. Morris",DEN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"P. Millsap, .G. Harris, .T. Lyles, .J. Murray, .M. Morris",DEN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"P. Millsap, .T. Lyles, .M. Beasley, .J. Murray, .M. Morris",DEN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"T. Lyles, .M. Beasley, .J. Hernangomez, .M. Morris, .T. Welsh",DEN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"W. Barton, .G. Harris, .N. Jokic, .J. Hernangomez, .M. Morris",DEN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"W. Barton, .G. Harris, .N. Jokic, .J. Murray, .J. Hernangomez",DEN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"W. Barton, .M. Plumlee, .T. Lyles, .J. Murray, .J. Hernangomez",DEN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"V. Carter, .K. Bazemore, .A. Len, .T. Prince, .T. Young",ATL,1,9.5,28.0,10.0,20.0,50.0,4.0,9.0,44.4,4.0,6.0,66.7,2.0,12.0,14.0,6.0,2.0,1.0,1.0,1.0,5.0,7.0,8.0,2018-10-17
"K. Bazemore, .A. Len, .T. Prince, .A. Poythress, .T. Young",ATL,1,5.0,10.0,4.0,10.0,40.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,1.0,3.0,0.0,-9.0,2018-10-17
"J. Lin, .D. Bembry, .A. Poythress, .K. Huerter, .J. Adams",ATL,1,3.4,8.0,4.0,8.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0,7.0,1.0,2.0,1.0,0.0,3.0,0.0,3.0,8.0,2018-10-17
"K. Bazemore, .T. Prince, .T. Dorsey, .O. Spellman, .T. Young",ATL,1,2.8,9.0,3.0,6.0,50.0,1.0,4.0,25.0,2.0,2.0,100,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,2018-10-17
"V. Carter, .A. Len, .D. Bembry, .T. Dorsey, .T. Young",ATL,1,2.2,2.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,-3.0,2018-10-17
"K. Bazemore, .T. Prince, .D. Bembry, .O. Spellman, .T. Young",ATL,1,2.0,7.0,3.0,4.0,75.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2018-10-17
"V. Carter, .A. Len, .T. Prince, .T. Dorsey, .T. Young",ATL,1,1.9,4.0,1.0,2.0,50.0,0.0,1.0,0.0,2.0,2.0,100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-5.0,2018-10-17
"V. Carter, .J. Lin, .M. Plumlee, .K. Bazemore, .D. Bembry",ATL,1,1.9,6.0,2.0,4.0,50.0,0.0,1.0,0.0,2.0,2.0,100,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,4.0,2018-10-17
"V. Carter, .M. Plumlee, .T. Prince, .D. Bembry, .T. Young",ATL,1,1.9,7.0,1.0,3.0,33.3,0.0,1.0,0.0,5.0,5.0,100,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,-2.0,2018-10-17
"V. Carter, .K. Bazemore, .T. Dorsey, .O. Spellman, .T. Young",ATL,1,1.8,2.0,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2018-10-17
"V. Carter, .J. Lin, .K. Bazemore, .D. Bembry, .A. Poythress",ATL,1,1.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,-3.0,2018-10-17
"V. Carter, .M. Plumlee, .D. Bembry, .T. Dorsey, .T. Young",ATL,1,1.5,4.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,-2.0,2018-10-17
"J. Lin, .T. Prince, .D. Bembry, .A. Poythress, .T. Dorsey",ATL,1,1.4,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-6.0,2018-10-17
"K. Bazemore, .A. Poythress, .T. Dorsey, .O. Spellman, .T. Young",ATL,1,1.3,2.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2018-10-17
"J. Lin, .M. Plumlee, .K. Bazemore, .T. Prince, .A. Poythress",ATL,1,1.2,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.0,2018-10-17
"V. Carter, .K. Bazemore, .T. Prince, .D. Bembry, .A. Poythress",ATL,1,1.2,6.0,2.0,3.0,66.7,2.0,2.0,100,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,2018-10-17
"J. Lin, .K. Bazemore, .A. Len, .T. Prince, .A. Poythress",ATL,1,1.1,4.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2018-10-17
"J. Lin, .M. Plumlee, .T. Prince, .D. Bembry, .A. Poythress",ATL,1,1.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.0,2018-10-17
"J. Lin, .A. Len, .T. Prince, .D. Bembry, .A. Poythress",ATL,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-5.0,2018-10-17
"D. Bembry, .A. Poythress, .K. Huerter, .T. Young, .J. Adams",ATL,1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,-4.0,2018-10-17
"J. Lin, .A. Len, .D. Bembry, .A. Poythress, .T. Dorsey",ATL,1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,2018-10-17
"M. Plumlee, .K. Bazemore, .T. Prince, .D. Bembry, .T. Young",ATL,1,0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-2.0,2018-10-17
"M. Plumlee, .T. Prince, .D. Bembry, .A. Poythress, .T. Young",ATL,1,0.5,2.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"V. Carter, .J. Lin, .M. Plumlee, .D. Bembry, .T. Dorsey",ATL,1,0.5,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018-10-17
"T. Prince, .D. Bembry, .T. Dorsey, .O. Spellman, .T. Young",ATL,1,0.4,2.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2018-10-17
"T. Ross, .J. Simmons, .A. Gordon, .J. Grant, .M. Bamba",ORL,1,18.7,48.0,20.0,36.0,55.6,3.0,10.0,30.0,5.0,10.0,50.0,7.0,15.0,22.0,6.0,5.0,4.0,6.0,0.0,11.0,11.0,22.0,2018-10-17
"D. Augustin, .N. Vucevic, .E. Fournier, .A. Gordon, .J. Isaac",ORL,1,12.0,25.0,8.0,23.0,34.8,3.0,5.0,60.0,6.0,12.0,50.0,4.0,9.0,13.0,6.0,4.0,1.0,0.0,4.0,7.0,9.0,-5.0,2018-10-17
"N. Vucevic, .E. Fournier, .J. Simmons, .A. Gordon, .J. Grant",ORL,1,3.3,3.0,0.0,4.0,0.0,0.0,2.0,0.0,3.0,4.0,75.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,-6.0,2018-10-17
"D. Augustin, .N. Vucevic, .E. Fournier, .J. Simmons, .J. Isaac",ORL,1,3.2,9.0,4.0,8.0,50.0,0.0,3.0,0.0,1.0,1.0,100,1.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2018-10-17
"D. Augustin, .N. Vucevic, .T. Ross, .E. Fournier, .M. Bamba",ORL,1,2.5,2.0,1.0,6.0,16.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-4.0,2018-10-17
"D. Augustin, .N. Vucevic, .T. Ross, .J. Simmons, .A. Gordon",ORL,1,1.6,5.0,2.0,5.0,40.0,1.0,2.0,50.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2018-10-17
"D. Augustin, .N. Vucevic, .T. Ross, .J. Simmons, .M. Bamba",ORL,1,1.6,4.0,1.0,3.0,33.3,0.0,1.0,0.0,2.0,2.0,100,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,-3.0,2018-10-17
"D. Augustin, .N. Vucevic, .J. Simmons, .A. Gordon, .J. Isaac",ORL,1,1.4,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-3.0,2018-10-17
"N. Vucevic, .E. Fournier, .J. Simmons, .J. Grant, .J. Isaac",ORL,1,1.3,4.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,2018-10-17
"N. Vucevic, .T. Ross, .J. Simmons, .J. Grant, .M. Bamba",ORL,1,1.2,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,100,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-2.0,2018-10-17
"E. Fournier, .J. Simmons, .A. Gordon, .J. Grant, .M. Bamba",ORL,1,1.1,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"E. Fournier, .J. Simmons, .A. Gordon, .J. Grant, .J. Isaac",ORL,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,2018-10-17
"N. Vucevic, .E. Fournier, .A. Gordon, .J. Grant, .J. Isaac",ORL,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"D. Augustin, .E. Fournier, .A. Gordon, .J. Isaac, .M. Bamba",ORL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"D. Augustin, .E. Fournier, .J. Simmons, .A. Gordon, .J. Isaac",ORL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"D. Augustin, .N. Vucevic, .E. Fournier, .J. Isaac, .M. Bamba",ORL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"D. Augustin, .N. Vucevic, .J. Simmons, .J. Isaac, .M. Bamba",ORL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"D. Augustin, .N. Vucevic, .T. Ross, .E. Fournier, .A. Gordon",ORL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"D. Augustin, .T. Ross, .E. Fournier, .J. Simmons, .M. Bamba",ORL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"D. Augustin, .T. Ross, .J. Simmons, .J. Grant, .M. Bamba",ORL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"E. Fournier, .J. Simmons, .A. Gordon, .J. Isaac, .M. Bamba",ORL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"N. Vucevic, .T. Ross, .E. Fournier, .J. Simmons, .J. Grant",ORL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"T. Ross, .E. Fournier, .J. Simmons, .J. Grant, .M. Bamba",ORL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"G. Dragic, .H. Whiteside, .R. McGruder, .J. Richardson, .D. Jones Jr",MIA,1,8.4,23.0,9.0,16.0,56.3,2.0,4.0,50.0,3.0,4.0,75.0,1.0,5.0,6.0,5.0,1.0,0.0,1.0,0.0,7.0,3.0,1.0,2018-10-17
"D. Wade, .K. Olynyk, .T. Johnson, .J. Richardson, .B. Adebayo",MIA,1,6.5,12.0,4.0,11.0,36.4,1.0,4.0,25.0,3.0,4.0,75.0,2.0,4.0,6.0,2.0,3.0,0.0,0.0,0.0,4.0,3.0,-6.0,2018-10-17
"G. Dragic, .H. Whiteside, .R. McGruder, .J. Richardson, .B. Adebayo",MIA,1,6.1,11.0,5.0,11.0,45.5,0.0,4.0,0.0,1.0,2.0,50.0,1.0,7.0,8.0,1.0,2.0,1.0,3.0,0.0,1.0,4.0,2.0,2018-10-17
"D. Wade, .G. Dragic, .H. Whiteside, .T. Johnson, .D. Jones Jr",MIA,1,6.0,14.0,6.0,12.0,50.0,1.0,1.0,100,1.0,1.0,100,2.0,7.0,9.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,4.0,2018-10-17
"G. Dragic, .H. Whiteside, .R. McGruder, .T. Johnson, .J. Richardson",MIA,1,4.2,9.0,4.0,8.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2018-10-17
"D. Wade, .G. Dragic, .R. McGruder, .J. Richardson, .B. Adebayo",MIA,1,3.4,9.0,3.0,7.0,42.9,1.0,2.0,50.0,2.0,3.0,66.7,1.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,6.0,2018-10-17
"D. Wade, .K. Olynyk, .R. McGruder, .T. Johnson, .B. Adebayo",MIA,1,2.2,3.0,1.0,6.0,16.7,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-5.0,2018-10-17
"H. Whiteside, .K. Olynyk, .R. McGruder, .T. Johnson, .J. Richardson",MIA,1,2.2,2.0,1.0,5.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,2018-10-17
"D. Wade, .G. Dragic, .H. Whiteside, .R. McGruder, .B. Adebayo",MIA,1,1.6,7.0,3.0,5.0,60.0,1.0,1.0,100,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,2018-10-17
"D. Wade, .H. Whiteside, .R. McGruder, .J. Richardson, .B. Adebayo",MIA,1,1.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,-4.0,2018-10-17
"D. Wade, .K. Olynyk, .T. Johnson, .J. Richardson, .D. Jones Jr",MIA,1,1.5,2.0,1.0,4.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,-2.0,2018-10-17
"D. Wade, .G. Dragic, .H. Whiteside, .J. Richardson, .D. Jones Jr",MIA,1,1.4,3.0,1.0,3.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2018-10-17
"D. Wade, .H. Whiteside, .K. Olynyk, .T. Johnson, .J. Richardson",MIA,1,1.2,1.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,2.0,50.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,-4.0,2018-10-17
"G. Dragic, .H. Whiteside, .K. Olynyk, .R. McGruder, .J. Richardson",MIA,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,-1.0,2018-10-17
"D. Wade, .G. Dragic, .K. Olynyk, .R. McGruder, .B. Adebayo",MIA,1,0.7,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,100,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2018-10-17
"D. Wade, .G. Dragic, .K. Olynyk, .R. McGruder, .J. Richardson",MIA,1,0.1,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2018-10-17
"D. Wade, .G. Dragic, .H. Whiteside, .R. McGruder, .J. Richardson",MIA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"D. Wade, .G. Dragic, .H. Whiteside, .T. Johnson, .B. Adebayo",MIA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"D. Wade, .H. Whiteside, .K. Olynyk, .J. Richardson, .B. Adebayo",MIA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"D. Wade, .H. Whiteside, .K. Olynyk, .R. McGruder, .J. Richardson",MIA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"D. Wade, .H. Whiteside, .T. Johnson, .J. Richardson, .B. Adebayo",MIA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"D. Wade, .K. Olynyk, .R. McGruder, .J. Richardson, .B. Adebayo",MIA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2018-10-17
"D. Wade, .K. Olynyk, .R. McGruder, .T. Johnson, .J. Richardson",MIA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"D. Wade, .R. McGruder, .T. Johnson, .J. Richardson, .B. Adebayo",MIA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,2018-10-17
"G. Dragic, .H. Whiteside, .R. McGruder, .T. Johnson, .D. Jones Jr",MIA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-10-17
"T. Ariza, .R. Anderson, .I. Canaan, .D. Booker, .D. Ayton",PHX,1,15.9,42.0,16.0,28.0,57.1,6.0,11.0,54.5,4.0,4.0,100,2.0,12.0,14.0,15.0,4.0,2.0,0.0,2.0,7.0,5.0,10.0,2018-10-17
"T. Ariza, .R. Anderson, .D. Booker, .J. Jackson, .D. Ayton",PHX,1,5.0,22.0,6.0,9.0,66.7,5.0,6.0,83.3,5.0,6.0,83.3,1.0,4.0,5.0,3.0,0.0,0.0,1.0,0.0,1.0,5.0,14.0,2018-10-17
"T. Chandler, .T. Ariza, .I. Canaan, .T. Warren, .J. Jackson",PHX,1,3.9,10.0,3.0,5.0,60.0,2.0,3.0,66.7,2.0,2.0,100,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,-2.0,2018-10-17
"T. Warren, .D. Booker, .J. Jackson, .D. Ayton, .E. Okobo",PHX,1,3.7,4.0,2.0,7.0,28.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,-8.0,2018-10-17
"I. Canaan, .T. Daniels, .T. Warren, .J. Jackson, .D. Ayton",PHX,1,3.3,7.0,3.0,6.0,50.0,1.0,1.0,100,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,2018-10-17
"I. Canaan, .T. Warren, .D. Booker, .J. Jackson, .D. Ayton",PHX,1,2.2,7.0,3.0,5.0,60.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2018-10-17
"T. Ariza, .I. Canaan, .T. Warren, .J. Jackson, .D. Ayton",PHX,1,2.2,8.0,3.0,4.0,75.0,1.0,1.0,100,1.0,2.0,50.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2018-10-17
"T. Chandler, .T. Ariza, .R. Anderson, .I. Canaan, .J. Jackson",PHX,1,2.2,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,-4.0,2018-10-17
"T. Ariza, .T. Warren, .D. Booker, .J. Jackson, .D. Ayton",PHX,1,1.9,4.0,1.0,3.0,33.3,0.0,1.0,0.0,2.0,2.0,100,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,-1.0,2018-10-17
